id|nct_id|result_group_id|ctgov_group_code|units|scope|count
171079|NCT01363479|1463371|B3|Participants|Overall|739
171080|NCT01363479|1463372|B2|Participants|Overall|369
171081|NCT01363479|1463373|B1|Participants|Overall|370
171082|NCT01363440|1463380|B4|Participants|Overall|461
171083|NCT01363440|1463381|B3|Participants|Overall|152
171084|NCT01363440|1463382|B2|Participants|Overall|155
171085|NCT01363440|1463383|B1|Participants|Overall|154
171086|NCT01363401|1463414|B3|Participants|Overall|72
171087|NCT01363401|1463415|B2|Participants|Overall|31
171088|NCT01363401|1463416|B1|Participants|Overall|41
171089|NCT01363349|1463429|B3|Participants|Overall|269
171090|NCT01363349|1463430|B2|Participants|Overall|136
171091|NCT01363349|1463431|B1|Participants|Overall|133
171092|NCT01363297|1463438|B6|Participants|Overall|72
171093|NCT01363297|1463439|B5|Participants|Overall|35
171094|NCT01363297|1463440|B4|Participants|Overall|13
171095|NCT01363297|1463441|B3|Participants|Overall|9
171096|NCT01363297|1463442|B2|Participants|Overall|12
171097|NCT01363297|1463443|B1|Participants|Overall|3
171098|NCT01363076|1463537|B3|Participants|Overall|20
171099|NCT01363076|1463538|B2|Participants|Overall|13
171100|NCT01363076|1463539|B1|Participants|Overall|7
171101|NCT01363050|1463558|B1|Participants|Overall|15
171102|NCT01363011|1463570|B3|Participants|Overall|106
171103|NCT01363011|1463571|B2|Participants|Overall|73
171104|NCT01363011|1463572|B1|Participants|Overall|33
171105|NCT01362946|1463613|B1|Participants|Overall|48
171106|NCT01362907|1463647|B1|Participants|Overall|40
171107|NCT01362894|1463662|B1|Participants|Overall|238
171108|NCT01362686|1463677|B4|Participants|Overall|196
171109|NCT01362686|1463678|B3|Participants|Overall|63
171110|NCT01362686|1463679|B2|Participants|Overall|66
171111|NCT01362686|1463680|B1|Participants|Overall|67
171112|NCT01362608|1463696|B3|Participants|Overall|136
171113|NCT01362608|1463697|B2|Participants|Overall|69
171114|NCT01362608|1463698|B1|Participants|Overall|67
171115|NCT01362530|1463735|B3|Participants|Overall|302
171116|NCT01362530|1463736|B2|Participants|Overall|150
171117|NCT01362530|1463737|B1|Participants|Overall|152
171118|NCT01362517|1463751|B1|Participants|Overall|131
171119|NCT01362491|1463759|B4|Participants|Overall|226
171120|NCT01362491|1463760|B3|Participants|Overall|46
171121|NCT01362491|1463761|B2|Participants|Overall|89
171122|NCT01362491|1463762|B1|Participants|Overall|91
171123|NCT01362439|1463812|B1|Participants|Overall|132
171124|NCT01362296|1463827|B3|Participants|Overall|134
171125|NCT01362296|1463828|B2|Participants|Overall|45
171126|NCT01362296|1463829|B1|Participants|Overall|89
171127|NCT01362244|1463878|B3|Participants|Overall|105
171128|NCT01362244|1463879|B2|Participants|Overall|51
171129|NCT01362244|1463880|B1|Participants|Overall|54
171130|NCT01362205|1463952|B3|Participants|Overall|49
171131|NCT01362205|1463953|B2|Participants|Overall|27
171132|NCT01362205|1463954|B1|Participants|Overall|22
171133|NCT01362192|1463981|B1|Participants|Overall|20
171134|NCT01362140|1463991|B3|Participants|Overall|146
171135|NCT01362140|1463992|B2|Participants|Overall|97
171136|NCT01362140|1463993|B1|Participants|Overall|49
171137|NCT01362062|1464016|B3|Participants|Overall|110
171138|NCT01362062|1464017|B2|Participants|Overall|62
171139|NCT01362062|1464018|B1|Participants|Overall|48
171140|NCT01362049|1464036|B5|Participants|Overall|102
171141|NCT01362049|1464037|B4|Participants|Overall|25
171142|NCT01362049|1464038|B3|Participants|Overall|32
171143|NCT01362049|1464039|B2|Participants|Overall|19
171144|NCT01362049|1464040|B1|Participants|Overall|26
171145|NCT01361867|1464081|B1|Participants|Overall|15
171146|NCT01361854|1464086|B1|Participants|Overall|102
171147|NCT01361633|1464093|B3|Participants|Overall|51
171148|NCT01361633|1464094|B2|Participants|Overall|26
171149|NCT01361633|1464095|B1|Participants|Overall|25
171150|NCT01361620|1464102|B1|Participants|Overall|132
171151|NCT01361594|1464106|B3|Participants|Overall|302
171152|NCT01361594|1464107|B2|Participants|Overall|151
171153|NCT01361594|1464108|B1|Participants|Overall|151
171154|NCT01361568|1464117|B7|Participants|Overall|203
171155|NCT01361568|1464118|B6|Participants|Overall|13
171156|NCT01361568|1464119|B5|Participants|Overall|7
171157|NCT01361568|1464120|B4|Participants|Overall|21
171158|NCT01361568|1464121|B3|Participants|Overall|20
171159|NCT01361568|1464122|B2|Participants|Overall|71
171160|NCT01361568|1464123|B1|Participants|Overall|71
171161|NCT01361464|1464158|B1|Participants|Overall|21
171162|NCT01361308|1464165|B3|Participants|Overall|614
171163|NCT01361308|1464166|B2|Participants|Overall|308
171164|NCT01361308|1464167|B1|Participants|Overall|306
171165|NCT01361178|1464208|B3|Participants|Overall|133
171166|NCT01361178|1464209|B2|Participants|Overall|11
171167|NCT01361178|1464210|B1|Participants|Overall|122
171168|NCT01361126|1464217|B3|Participants|Overall|17
171169|NCT01361126|1464218|B2|Participants|Overall|4
171170|NCT01361126|1464219|B1|Participants|Overall|13
171171|NCT01361113|1464235|B1|Participants|Overall|21
171172|NCT01361048|1464240|B4|Participants|Overall|40
171173|NCT01361048|1464241|B3|Participants|Overall|10
171174|NCT01361048|1464242|B2|Participants|Overall|10
171175|NCT01361048|1464243|B1|Participants|Overall|20
171176|NCT01361009|1464253|B1|Participants|Overall|2017
171177|NCT01360996|1464260|B4|Participants|Overall|64
171178|NCT01360996|1464261|B3|Participants|Overall|23
171179|NCT01360996|1464262|B2|Participants|Overall|21
171180|NCT01360996|1464263|B1|Participants|Overall|20
171181|NCT01360840|1464284|B4|Participants|Overall|180
171182|NCT01360840|1464285|B3|Participants|Overall|60
171183|NCT01360840|1464286|B2|Participants|Overall|60
171184|NCT01360840|1464287|B1|Participants|Overall|60
171185|NCT01360645|1464339|B3|Participants|Overall|379
171186|NCT01360645|1464340|B2|Participants|Overall|191
171187|NCT01360645|1464341|B1|Participants|Overall|188
171188|NCT01360632|1464396|B4|Participants|Overall|677
171189|NCT01360632|1464397|B3|Participants|Overall|221
171190|NCT01360632|1464398|B2|Participants|Overall|230
171191|NCT01360632|1464399|B1|Participants|Overall|226
171192|NCT01360554|1464480|B3|Participants|Overall|872
171193|NCT01360554|1464481|B2|Participants|Overall|436
171194|NCT01360554|1464482|B1|Participants|Overall|436
171195|NCT01360021|1464519|B4|Participants|Overall|214
171196|NCT01360021|1464520|B3|Participants|Overall|72
171197|NCT01360021|1464521|B2|Participants|Overall|71
171198|NCT01360021|1464522|B1|Participants|Overall|71
171199|NCT01359943|1464547|B4|Participants|Overall|221
171200|NCT01359943|1464548|B3|Participants|Overall|44
171201|NCT01359943|1464549|B2|Participants|Overall|89
171202|NCT01359943|1464550|B1|Participants|Overall|88
171203|NCT01359904|1464598|B3|Participants|Overall|34
171204|NCT01359904|1464599|B2|Participants|Overall|19
171205|NCT01359904|1464600|B1|Participants|Overall|15
171206|NCT01359748|1464613|B5|Participants|Overall|89
171207|NCT01359748|1464614|B4|Participants|Overall|11
171208|NCT01359748|1464615|B3|Participants|Overall|10
171209|NCT01359748|1464616|B2|Participants|Overall|48
171210|NCT01359748|1464617|B1|Participants|Overall|20
171211|NCT01359735|1464628|B3|Participants|Overall|8
171212|NCT01359735|1464629|B2|Participants|Overall|4
171213|NCT01359735|1464630|B1|Participants|Overall|4
171214|NCT01359644|1464645|B11|Participants|Overall|211
171215|NCT01359644|1464646|B10|Participants|Overall|20
171216|NCT01359644|1464647|B9|Participants|Overall|21
171217|NCT01359644|1464648|B8|Participants|Overall|41
171218|NCT01359644|1464649|B7|Participants|Overall|41
171219|NCT01359644|1464650|B6|Participants|Overall|14
171220|NCT01359644|1464651|B5|Participants|Overall|15
171221|NCT01359644|1464652|B4|Participants|Overall|14
171222|NCT01359644|1464653|B3|Participants|Overall|14
171223|NCT01359644|1464654|B2|Participants|Overall|16
171224|NCT01359644|1464655|B1|Participants|Overall|15
171225|NCT01359449|1464706|B3|Participants|Overall|123
171226|NCT01359449|1464707|B2|Participants|Overall|62
171227|NCT01359449|1464708|B1|Participants|Overall|61
171228|NCT01359410|1464731|B3|Participants|Overall|100
171229|NCT01359410|1464732|B2|Participants|Overall|46
171230|NCT01359410|1464733|B1|Participants|Overall|54
171231|NCT01359371|1464748|B1|Participants|Overall|41
171232|NCT01359254|1464753|B3|Participants|Overall|1
171233|NCT01359254|1464754|B2|Participants|Overall|0
171234|NCT01359254|1464755|B1|Participants|Overall|1
171235|NCT01359150|1464764|B3|Participants|Overall|223
171236|NCT01359150|1464765|B2|Participants|Overall|111
171237|NCT01359150|1464766|B1|Participants|Overall|112
171238|NCT01359111|1464789|B1|Participants|Overall|20
171239|NCT01358864|1464796|B9|Participants|Overall|677
171240|NCT01358864|1464797|B8|Participants|Overall|140
171241|NCT01358864|1464798|B7|Participants|Overall|145
171242|NCT01358864|1464799|B6|Participants|Overall|55
171243|NCT01358864|1464800|B5|Participants|Overall|57
171244|NCT01358864|1464801|B4|Participants|Overall|29
171245|NCT01358864|1464802|B3|Participants|Overall|103
171246|NCT01358864|1464803|B2|Participants|Overall|99
171247|NCT01358864|1464804|B1|Participants|Overall|49
171248|NCT01358825|1464900|B3|Participants|Overall|58
171249|NCT01358825|1464901|B2|Participants|Overall|46
171250|NCT01358825|1464902|B1|Participants|Overall|12
171251|NCT01358760|1464924|B4|Participants|Overall|441
171252|NCT01358760|1464925|B3|Participants|Overall|148
171253|NCT01358760|1464926|B2|Participants|Overall|143
171254|NCT01358760|1464927|B1|Participants|Overall|150
171255|NCT01358734|1464961|B4|Participants|Overall|88
171256|NCT01358734|1464962|B3|Participants|Overall|34
171257|NCT01358734|1464963|B2|Participants|Overall|39
171258|NCT01358734|1464964|B1|Participants|Overall|15
171259|NCT01358708|1464983|B3|Participants|Overall|26
171260|NCT01358708|1464984|B2|Participants|Overall|13
171261|NCT01358708|1464985|B1|Participants|Overall|13
171262|NCT01358578|1465005|B5|Participants|Overall|1306
171263|NCT01358578|1465006|B4|Participants|Overall|326
171264|NCT01358578|1465007|B3|Participants|Overall|326
171265|NCT01358578|1465008|B2|Participants|Overall|327
171266|NCT01358578|1465009|B1|Participants|Overall|327
171267|NCT01358526|1465064|B3|Participants|Overall|600
171268|NCT01358526|1465065|B2|Participants|Overall|302
171269|NCT01358526|1465066|B1|Participants|Overall|298
171270|NCT01358357|1465083|B3|Participants|Overall|496
171271|NCT01358357|1465084|B2|Participants|Overall|250
171272|NCT01358357|1465085|B1|Participants|Overall|246
171273|NCT01358175|1465120|B4|Participants|Overall|371
171274|NCT01358175|1465121|B3|Participants|Overall|122
171275|NCT01358175|1465122|B2|Participants|Overall|125
171276|NCT01358175|1465123|B1|Participants|Overall|124
171277|NCT01357980|1465158|B5|Participants|Overall|42
171278|NCT01357980|1465159|B4|Participants|Overall|6
171279|NCT01357980|1465160|B3|Participants|Overall|16
171280|NCT01357980|1465161|B2|Participants|Overall|6
171281|NCT01357980|1465162|B1|Participants|Overall|14
171282|NCT01357889|1465207|B3|Participants|Overall|283
171283|NCT01357889|1465208|B2|Participants|Overall|142
171284|NCT01357889|1465209|B1|Participants|Overall|141
171285|NCT01357850|1465250|B5|Participants|Overall|82
171286|NCT01357850|1465251|B4|Participants|Overall|27
171287|NCT01357850|1465252|B3|Participants|Overall|13
171288|NCT01357850|1465253|B2|Participants|Overall|12
171289|NCT01357850|1465254|B1|Participants|Overall|30
171290|NCT01357720|1465329|B3|Participants|Overall|400
171291|NCT01357720|1465330|B2|Participants|Overall|200
171292|NCT01357720|1465331|B1|Participants|Overall|200
171293|NCT01357655|1465346|B3|Participants|Overall|66
171294|NCT01357655|1465347|B2|Participants|Overall|0
171295|NCT01357655|1465348|B1|Participants|Overall|66
171296|NCT01357616|1465364|B3|Participants|Overall|312
171297|NCT01357616|1465365|B2|Participants|Overall|155
171298|NCT01357616|1465366|B1|Participants|Overall|157
171299|NCT01357551|1465379|B3|Participants|Overall|222
171300|NCT01357551|1465380|B2|Participants|Overall|112
171301|NCT01357551|1465381|B1|Participants|Overall|110
171302|NCT01357512|1465394|B3|Participants|Overall|113
171303|NCT01357512|1465395|B2|Participants|Overall|60
171304|NCT01357512|1465396|B1|Participants|Overall|53
171305|NCT01357239|1465405|B5|Participants|Overall|139
171306|NCT01357239|1465406|B4|Participants|Overall|42
171307|NCT01357239|1465407|B3|Participants|Overall|39
171308|NCT01357239|1465408|B2|Participants|Overall|27
171309|NCT01357239|1465409|B1|Participants|Overall|31
171310|NCT01357148|1465467|B1|Participants|Overall|143
171311|NCT01357135|1465474|B4|Participants|Overall|3453
171312|NCT01357135|1465475|B3|Participants|Overall|846
171313|NCT01357135|1465476|B2|Participants|Overall|733
171314|NCT01357135|1465477|B1|Participants|Overall|1874
171315|NCT01356966|1465488|B3|Participants|Overall|32
171316|NCT01356966|1465489|B2|Participants|Overall|14
171317|NCT01356966|1465490|B1|Participants|Overall|18
171318|NCT01356940|1465501|B3|Participants|Overall|43
171319|NCT01356940|1465502|B2|Participants|Overall|21
171320|NCT01356940|1465503|B1|Participants|Overall|22
171321|NCT01356667|1465510|B3|Participants|Overall|10
171322|NCT01356667|1465511|B2|Participants|Overall|6
171323|NCT01356667|1465512|B1|Participants|Overall|4
171324|NCT01356602|1465523|B4|Participants|Overall|399
171325|NCT01356602|1465524|B3|Participants|Overall|133
171326|NCT01356602|1465525|B2|Participants|Overall|133
171327|NCT01356602|1465526|B1|Participants|Overall|133
171328|NCT01356589|1465587|B1|Participants|Overall|1285
171329|NCT01356498|1465593|B7|Participants|Overall|149
171330|NCT01356498|1465594|B6|Participants|Overall|16
171331|NCT01356498|1465595|B5|Participants|Overall|28
171332|NCT01356498|1465596|B4|Participants|Overall|22
171333|NCT01356498|1465597|B3|Participants|Overall|23
171334|NCT01356498|1465598|B2|Participants|Overall|25
171335|NCT01356498|1465599|B1|Participants|Overall|35
171336|NCT01356407|1465642|B3|Participants|Overall|300
171337|NCT01356407|1465643|B2|Participants|Overall|150
171338|NCT01356407|1465644|B1|Participants|Overall|150
171339|NCT01356147|1465661|B3|Participants|Overall|11
171340|NCT01356147|1465662|B2|Participants|Overall|6
171341|NCT01356147|1465663|B1|Participants|Overall|5
171342|NCT01355978|1465670|B1|Participants|Overall|18
171343|NCT01355705|1465676|B1|Participants|Overall|14
171344|NCT01355679|1465683|B1|Participants|Overall|16
171345|NCT01355627|1465690|B3|Participants|Overall|726
171346|NCT01355627|1465691|B2|Participants|Overall|365
171347|NCT01355627|1465692|B1|Participants|Overall|361
171348|NCT01355588|1465701|B5|Participants|Overall|16
171349|NCT01355588|1465702|B4|Participants|Overall|4
171350|NCT01355588|1465703|B3|Participants|Overall|4
171351|NCT01355588|1465704|B2|Participants|Overall|4
171352|NCT01355588|1465705|B1|Participants|Overall|4
171353|NCT01355523|1465730|B3|Participants|Overall|54
171354|NCT01355523|1465731|B2|Participants|Overall|26
171355|NCT01355523|1465732|B1|Participants|Overall|28
171356|NCT01355484|1465775|B3|Participants|Overall|321
171357|NCT01355484|1465776|B2|Participants|Overall|161
171358|NCT01355484|1465777|B1|Participants|Overall|160
171359|NCT01355471|1465786|B3|Participants|Overall|293
171360|NCT01355471|1465787|B2|Participants|Overall|145
171361|NCT01355471|1465788|B1|Participants|Overall|148
171362|NCT01355458|1465795|B3|Participants|Overall|260
171363|NCT01355458|1465796|B2|Participants|Overall|131
171364|NCT01355458|1465797|B1|Participants|Overall|129
171365|NCT01355419|1465804|B1|Participants|Overall|150
171366|NCT01355302|1465809|B1|Participants|Overall|7
171367|NCT01355224|1465822|B5|Participants|Overall|696
171368|NCT01355224|1465823|B4|Participants|Overall|172
171369|NCT01355224|1465824|B3|Participants|Overall|177
171370|NCT01355224|1465825|B2|Participants|Overall|180
171371|NCT01355224|1465826|B1|Participants|Overall|167
171372|NCT01355081|1465849|B4|Participants|Overall|366
171373|NCT01355081|1465850|B3|Participants|Overall|124
171374|NCT01355081|1465851|B2|Participants|Overall|123
171375|NCT01355081|1465852|B1|Participants|Overall|119
171376|NCT01355068|1465877|B1|Participants|Overall|26
171377|NCT01354990|1465894|B1|Participants|Overall|2974
171378|NCT01354938|1465901|B1|Participants|Overall|220
171379|NCT01354899|1465907|B1|Participants|Overall|24
171380|NCT01354652|1465912|B4|Participants|Overall|5
171381|NCT01354652|1465913|B3|Participants|Overall|0
171382|NCT01354652|1465914|B2|Participants|Overall|2
171383|NCT01354652|1465915|B1|Participants|Overall|3
171388|NCT01354314|1465950|B5|Participants|Overall|45
171389|NCT01354314|1465951|B4|Participants|Overall|11
171390|NCT01354314|1465952|B3|Participants|Overall|11
171391|NCT01354314|1465953|B2|Participants|Overall|11
171392|NCT01354314|1465954|B1|Participants|Overall|12
171393|NCT01354223|1466091|B3|Participants|Overall|90
171394|NCT01354223|1466092|B2|Participants|Overall|30
171395|NCT01354223|1466093|B1|Participants|Overall|60
171396|NCT01354197|1466108|B3|Participants|Overall|4652
171397|NCT01354197|1466109|B2|Participants|Overall|642
171398|NCT01354197|1466110|B1|Participants|Overall|4010
171399|NCT01354145|1466116|B3|Participants|Overall|194
171400|NCT01354145|1466117|B2|Participants|Overall|97
171401|NCT01354145|1466118|B1|Participants|Overall|97
171402|NCT01354132|1466151|B3|Participants|Overall|61
171403|NCT01354132|1466152|B2|Participants|Overall|30
171404|NCT01354132|1466153|B1|Participants|Overall|31
171405|NCT01354106|1466192|B1|Participants|Overall|26
171406|NCT01354028|1466198|B1|Participants|Overall|30
171407|NCT01354015|1466211|B3|Participants|Overall|98
171408|NCT01354015|1466212|B2|Participants|Overall|48
171409|NCT01354015|1466213|B1|Participants|Overall|50
171410|NCT01353976|1466222|B3|Participants|Overall|264
171411|NCT01353976|1466223|B2|Participants|Overall|134
171412|NCT01353976|1466224|B1|Participants|Overall|130
171413|NCT01353963|1466235|B1|Participants|Overall|13
171414|NCT01353911|1466245|B9|Participants|Overall|368
